zhAddress,zhLink,zhName,zhNum,zhTime,zhType
深圳,position_detail.php?id=47356&keywords=&tid=0&lid=0,TEG11-深度学习研究员（深圳）,2,2019-01-30,技术类
北京,position_detail.php?id=47357&keywords=&tid=0&lid=0,TME-全民K歌音频算法工程师（北京）,1,2019-01-30,技术类
北京,position_detail.php?id=47346&keywords=&tid=0&lid=0,24547-内容商业制片人,2,2019-01-30,内容编辑类
美国,position_detail.php?id=47347&keywords=&tid=0&lid=0,21557- Sr/Principle researcher on video coding standard,1,2019-01-30,技术类
深圳,position_detail.php?id=47348&keywords=&tid=0&lid=0,28481-高级项目经理(深圳),1,2019-01-30,产品/项目类
深圳,position_detail.php?id=47349&keywords=&tid=0&lid=0,22989-腾讯云Serverless产品经理（深圳）,1,2019-01-30,产品/项目类
成都,position_detail.php?id=47380&keywords=&tid=0&lid=0,22989-腾讯云serverless运营开发工程师（成都）,2,2019-01-30,技术类
深圳,position_detail.php?id=47381&keywords=&tid=0&lid=0,22989-云计算规划架构师,2,2019-01-30,技术类
上海,position_detail.php?id=47370&keywords=&tid=0&lid=0,29777-金融云资管行业售前架构师（北上深）（上海）,1,2019-01-30,技术类
深圳,position_detail.php?id=47371&keywords=&tid=0&lid=0,29777-金融资管行业产品经理（北上深）（深圳总部）,1,2019-01-30,产品/项目类
北京,position_detail.php?id=47372&keywords=&tid=0&lid=0,29777-金融资管行业产品经理（北上深）（北京）,1,2019-01-30,产品/项目类
上海,position_detail.php?id=47373&keywords=&tid=0&lid=0,29777-金融资管行业产品经理（北上深）（上海）,1,2019-01-30,产品/项目类
深圳,position_detail.php?id=47374&keywords=&tid=0&lid=0,18436-NLP算法研究员（深圳）,1,2019-01-30,技术类
深圳,position_detail.php?id=47375&keywords=&tid=0&lid=0,29923-用户研究员,1,2019-01-30,设计类
北京,position_detail.php?id=47364&keywords=&tid=0&lid=0,CSIG07-解决方案架构师（北京/深圳）（北京）,2,2019-01-30,技术类
深圳,position_detail.php?id=47365&keywords=&tid=0&lid=0,CSIG07-解决方案架构师（北京/深圳）（深圳总部）,3,2019-01-30,技术类
深圳,position_detail.php?id=47366&keywords=&tid=0&lid=0,25663-泛互联网行业产品副组长（电商、生活互联方向）,1,2019-01-30,产品/项目类
深圳,position_detail.php?id=47367&keywords=&tid=0&lid=0,25663-泛互联网行业产品副组长（游戏、文创方向）,1,2019-01-30,产品/项目类
深圳,position_detail.php?id=47368&keywords=&tid=0&lid=0,29777-金融云资管行业售前架构师（北上深）（深圳总部）,1,2019-01-30,技术类
北京,position_detail.php?id=47369&keywords=&tid=0&lid=0,29777-金融云资管行业售前架构师（北上深）（北京）,1,2019-01-30,技术类
深圳,position_detail.php?id=47360&keywords=&tid=0&lid=0,15612-游戏制作人/主策划（深圳）,1,2019-01-30,产品/项目类
北京,position_detail.php?id=47361&keywords=&tid=0&lid=0,23671-短视频制片人,1,2019-01-30,内容编辑类
深圳,position_detail.php?id=47362&keywords=&tid=0&lid=0,21882-医疗资讯产品中心—高级交互设计师（深圳）,1,2019-01-30,设计类
北京,position_detail.php?id=47363&keywords=&tid=0&lid=0,23486-证券社区运营经理（北京）,1,2019-01-30,产品/项目类
深圳,position_detail.php?id=47358&keywords=&tid=0&lid=0,18425- 港澳及跨境金融高级政务经理,1,2019-01-30,职能类
深圳,position_detail.php?id=47359&keywords=&tid=0&lid=0,PCG17-QQ钱包后台开发工程师（深圳）,1,2019-01-30,技术类
深圳,position_detail.php?id=47382&keywords=&tid=0&lid=0,22989-云技术架构师,2,2019-01-30,技术类
深圳,position_detail.php?id=47383&keywords=&tid=0&lid=0,22989-服务器技术工程师,2,2019-01-30,技术类
深圳,position_detail.php?id=47384&keywords=&tid=0&lid=0,30934-产品策划高级经理 ,1,2019-01-30,产品/项目类
深圳,position_detail.php?id=47385&keywords=&tid=0&lid=0,30934-商业化策划,1,2019-01-30,产品/项目类
深圳,position_detail.php?id=47386&keywords=&tid=0&lid=0,30622-腾讯广告QQ系流量效果广告行业运营经理（深圳）,1,2019-01-30,产品/项目类
北京,position_detail.php?id=47387&keywords=&tid=0&lid=0,30623-腾讯广告联盟广告Android高级架构师（北京）,1,2019-01-30,技术类
深圳,position_detail.php?id=47376&keywords=&tid=0&lid=0,30934-资深日本社区运营,1,2019-01-30,产品/项目类
深圳,position_detail.php?id=47377&keywords=&tid=0&lid=0,30934-海外手游运营策划,1,2019-01-30,产品/项目类
深圳,position_detail.php?id=47378&keywords=&tid=0&lid=0,30934-资深手游数据挖掘分析师,1,2019-01-30,产品/项目类
深圳,position_detail.php?id=47379&keywords=&tid=0&lid=0,22989-腾讯云serverless运营开发工程师（深圳总部）,2,2019-01-30,技术类
北京,position_detail.php?id=46425&keywords=&tid=0&lid=0,TEG02-光网络控制系统高级研发工程师（北京）,1,2019-01-30,技术类
北京,position_detail.php?id=46426&keywords=&tid=0&lid=0,27730-短视频商业分析师（北京）,1,2019-01-30,市场类
深圳,position_detail.php?id=46410&keywords=&tid=0&lid=0,S2-高级应用开发工程师,1,2019-01-30,技术类
深圳,position_detail.php?id=46412&keywords=&tid=0&lid=0,23671-企鹅号数据挖掘工程师-图像识别（深圳）,1,2019-01-30,技术类
深圳,position_detail.php?id=46428&keywords=&tid=0&lid=0,29569-VB业务WEB前端开发工程师,1,2019-01-30,技术类
深圳,position_detail.php?id=46429&keywords=&tid=0&lid=0,GY0-JOOX Andriod开发工程师（深圳）,1,2019-01-30,技术类
深圳,position_detail.php?id=46430&keywords=&tid=0&lid=0,TME-全民K歌直播产品策划,2,2019-01-30,产品/项目类
深圳,position_detail.php?id=46431&keywords=&tid=0&lid=0,TME-全民K歌营收产品策划,2,2019-01-30,产品/项目类
深圳,position_detail.php?id=46432&keywords=&tid=0&lid=0,28302-Start云游戏后台高级开发工程师 ,1,2019-01-30,技术类
深圳,position_detail.php?id=46433&keywords=&tid=0&lid=0,28302-Start云游戏windows平台高级开发工程师 ,1,2019-01-30,技术类
深圳,position_detail.php?id=46419&keywords=&tid=0&lid=0,29912-微视增长运营-产品版本,1,2019-01-30,产品/项目类
深圳,position_detail.php?id=46420&keywords=&tid=0&lid=0,29912-微视社区产品运营骨干,1,2019-01-30,产品/项目类
深圳,position_detail.php?id=46421&keywords=&tid=0&lid=0,29912-微视审核团队标准化运营岗,1,2019-01-30,产品/项目类
深圳,position_detail.php?id=46424&keywords=&tid=0&lid=0,TEG02-光网络控制系统高级研发工程师（深圳总部）,2,2019-01-30,技术类
深圳,position_detail.php?id=46444&keywords=&tid=0&lid=0,18436-金融数据专家,1,2019-01-30,技术类
深圳,position_detail.php?id=46445&keywords=&tid=0&lid=0,18432-境外商务拓展经理,1,2019-01-30,市场类
深圳,position_detail.php?id=46446&keywords=&tid=0&lid=0,28481-医疗大数据开发工程师（深圳）,1,2019-01-30,技术类
深圳,position_detail.php?id=46447&keywords=&tid=0&lid=0,27092-高级前端广告工程师（深圳）,1,2019-01-30,技术类
广州,position_detail.php?id=46448&keywords=&tid=0&lid=0,WXG03-122 小程序搜索算法工程师（广州）,2,2019-01-30,技术类
深圳,position_detail.php?id=46434&keywords=&tid=0&lid=0,28302-Start云游戏windows客户端高级开发工程师 ,1,2019-01-30,技术类
深圳,position_detail.php?id=46435&keywords=&tid=0&lid=0,30620-腾讯社交广告公众号广告流量运营经理（微信广告 深圳）,1,2019-01-30,产品/项目类
深圳,position_detail.php?id=46436&keywords=&tid=0&lid=0,29912-短视频Android开发工程师,1,2019-01-30,技术类
深圳,position_detail.php?id=46437&keywords=&tid=0&lid=0,29912-短视频移动端开发iOS,1,2019-01-30,技术类
深圳,position_detail.php?id=46438&keywords=&tid=0&lid=0,21309-腾讯课堂-广告流量运营高级经理,1,2019-01-30,产品/项目类
深圳,position_detail.php?id=46464&keywords=&tid=0&lid=0,PCG20-高管秘书（深圳）,1,2019-01-30,职能类
深圳,position_detail.php?id=46465&keywords=&tid=0&lid=0,S2-CDG财务管理（深圳）,1,2019-01-30,职能类
北京,position_detail.php?id=46449&keywords=&tid=0&lid=0,27730-Yoo视频内容运营(北京)-泛生活,1,2019-01-30,内容编辑类
深圳,position_detail.php?id=46450&keywords=&tid=0&lid=0,PCG20-行政运营经理（深圳）,1,2019-01-30,职能类
深圳,position_detail.php?id=46450&keywords=&tid=0&lid=0,PCG20-行政运营经理（深圳）,1,2019-01-30,职能类
深圳,position_detail.php?id=46454&keywords=&tid=0&lid=0,30620-腾讯广告投放平台产品经理（微信广告 深圳）,1,2019-01-30,产品/项目类
深圳,position_detail.php?id=46455&keywords=&tid=0&lid=0,25927-高级php后台开发（深圳）,1,2019-01-30,技术类
北京,position_detail.php?id=46456&keywords=&tid=0&lid=0,22086-腾讯体育高级后台开发工程师（北京）,1,2019-01-30,技术类
深圳,position_detail.php?id=46458&keywords=&tid=0&lid=0,22989-腾讯云Spark高级工程师（深圳）,1,2019-01-30,技术类
北京,position_detail.php?id=46441&keywords=&tid=0&lid=0,CSIG02-智慧校园产品运营经理(北京),1,2019-01-30,产品/项目类
北京,position_detail.php?id=46468&keywords=&tid=0&lid=0,CS-“科学探索奖”项目总监,1,2019-01-30,职能类
深圳,position_detail.php?id=46469&keywords=&tid=0&lid=0,TME-QQ音乐营收产品策划（深圳）,1,2019-01-30,产品/项目类
深圳,position_detail.php?id=46469&keywords=&tid=0&lid=0,TME-QQ音乐营收产品策划（深圳）,1,2019-01-30,产品/项目类
深圳,position_detail.php?id=46471&keywords=&tid=0&lid=0,PCG04-IOS/Android终端开发工程师（深圳）,3,2019-01-30,技术类
深圳,position_detail.php?id=46472&keywords=&tid=0&lid=0,25928-高级Java后台开发工程师（深圳）,1,2019-01-30,技术类
北京,position_detail.php?id=46459&keywords=&tid=0&lid=0,23672-腾讯娱乐深度记者（北京）,1,2019-01-30,内容编辑类
北京,position_detail.php?id=46460&keywords=&tid=0&lid=0,23672-腾讯新闻原创节目内容运营,1,2019-01-30,内容编辑类
深圳,position_detail.php?id=46462&keywords=&tid=0&lid=0,PCG20-PCG办公室深圳行政组leader,1,2019-01-30,职能类
北京,position_detail.php?id=46463&keywords=&tid=0&lid=0,PCG20-行政运营经理（北京）,1,2019-01-30,职能类
深圳,position_detail.php?id=46464&keywords=&tid=0&lid=0,PCG20-高管秘书（深圳）,1,2019-01-30,职能类
深圳,position_detail.php?id=46483&keywords=&tid=0&lid=0,PCG14-应用宝数据挖掘算法工程师（深圳）,1,2019-01-30,技术类
深圳,position_detail.php?id=46484&keywords=&tid=0&lid=0,25664-政府行业交付项目经理,2,2019-01-30,产品/项目类
深圳,position_detail.php?id=46485&keywords=&tid=0&lid=0,25667-渠道销售经理（深圳）,1,2019-01-30,市场类
深圳,position_detail.php?id=46473&keywords=&tid=0&lid=0,25928-前端测试开发工程师（深圳）,1,2019-01-30,技术类
深圳,position_detail.php?id=46474&keywords=&tid=0&lid=0,28481-健康保险行业合作高级经理（深圳）,1,2019-01-30,市场类
深圳,position_detail.php?id=46475&keywords=&tid=0&lid=0,28481-医药行业合作高级经理（深圳）,1,2019-01-30,市场类
深圳,position_detail.php?id=46476&keywords=&tid=0&lid=0,28481-医疗健康UI开发工程师(深圳),1,2019-01-30,设计类
上海,position_detail.php?id=46477&keywords=&tid=0&lid=0,25928-高级语音算法工程师（上海）,1,2019-01-30,技术类
深圳,position_detail.php?id=46478&keywords=&tid=0&lid=0,TME-全民K歌项目经理（深圳）,1,2019-01-30,产品/项目类
深圳,position_detail.php?id=46467&keywords=&tid=0&lid=0,14914-市场助理总经理,1,2019-01-30,市场类
北京,position_detail.php?id=46487&keywords=&tid=0&lid=0,22989-专有云高级后台研发工程师（深圳/北京）,5,2019-01-30,技术类
深圳,position_detail.php?id=46488&keywords=&tid=0&lid=0,22989-高级大数据研发工程师（深圳/北京/上海/成都）,2,2019-01-30,技术类
深圳,position_detail.php?id=46489&keywords=&tid=0&lid=0,PCG15-互动视频超级用户产品运营经理,1,2019-01-30,产品/项目类
深圳,position_detail.php?id=46490&keywords=&tid=0&lid=0,PCG15-海外直播运营经理,2,2019-01-30,产品/项目类
深圳,position_detail.php?id=46491&keywords=&tid=0&lid=0,PCG15-海外渠道运营推广经理,1,2019-01-30,市场类
深圳,position_detail.php?id=46492&keywords=&tid=0&lid=0,30622-腾讯广告效果广告行业运营经理（QQ广告 深圳）,1,2019-01-30,产品/项目类
深圳,position_detail.php?id=46479&keywords=&tid=0&lid=0,25928-高级图形开发工程师（深圳总部）,3,2019-01-30,技术类
上海,position_detail.php?id=46480&keywords=&tid=0&lid=0,25928-高级图形开发工程师（上海）,3,2019-01-30,技术类
深圳,position_detail.php?id=46481&keywords=&tid=0&lid=0,HY-游戏发行/运营培训生（深圳）,1,2019-01-30,产品/项目类
深圳,position_detail.php?id=46483&keywords=&tid=0&lid=0,PCG14-应用宝数据挖掘算法工程师（深圳）,1,2019-01-30,技术类
深圳,position_detail.php?id=27054&keywords=&tid=0&lid=0,CS-腾讯公益高级测试工程师,1,2019-01-30,技术类
北京,position_detail.php?id=26556&keywords=&tid=0&lid=0,TEG13-自然语言处理高级工程师（北京）,2,2019-01-30,技术类
深圳,position_detail.php?id=25689&keywords=&tid=0&lid=0,PCG19-腾讯视频搜索后台研发工程师（深圳）,1,2019-01-30,技术类
深圳,position_detail.php?id=26205&keywords=&tid=0&lid=0,PCG19-视频AI算法专家工程师（深圳）,1,2019-01-30,技术类
深圳,position_detail.php?id=26471&keywords=&tid=0&lid=0,21309-在线教育C/C++后台开发工程师（深圳）,1,2019-01-30,技术类
北京,position_detail.php?id=22686&keywords=&tid=0&lid=0,19822-影视策划经理,2,2019-01-30,产品/项目类
深圳,position_detail.php?id=24992&keywords=&tid=0&lid=0,19823-动画电影美术设计师（深圳）,1,2019-01-30,设计类
深圳,position_detail.php?id=20040&keywords=&tid=0&lid=0,TEG13-C++后台开发工程师（深圳）,1,2019-01-30,技术类
北京,position_detail.php?id=27945&keywords=&tid=0&lid=0,21769-泛娱乐发行合作经理（北京）,2,2019-01-30,市场类
深圳,position_detail.php?id=28009&keywords=&tid=0&lid=0,TEG10-高级规划工程师(深圳),1,2019-01-30,技术类
深圳,position_detail.php?id=27785&keywords=&tid=0&lid=0,18435-财付通高级风险分析师（深圳）,1,2019-01-30,技术类
深圳,position_detail.php?id=28047&keywords=&tid=0&lid=0,30620-腾讯广告高级算法工程师（微信广告 深圳）,1,2019-01-30,技术类
北京,position_detail.php?id=28051&keywords=&tid=0&lid=0,TEG15-数据库研发高级工程师（北京）,2,2019-01-30,技术类
深圳,position_detail.php?id=28140&keywords=&tid=0&lid=0,PCG19-视频编解码研发专家（深圳）,1,2019-01-30,技术类
深圳,position_detail.php?id=26624&keywords=&tid=0&lid=0,TEG07-CDC高级多媒体视觉设计师（深圳）,1,2019-01-30,设计类
上海,position_detail.php?id=27722&keywords=&tid=0&lid=0,15573-SLG类手游商业化策划（上海）,1,2019-01-30,产品/项目类
深圳,position_detail.php?id=27219&keywords=&tid=0&lid=0,18428-金融应用高级运维工程师（深圳）,1,2019-01-30,技术类
香港,position_detail.php?id=27275&keywords=&tid=0&lid=0,18435-高级反洗钱合规管理（香港）,1,2019-01-30,技术类
上海,position_detail.php?id=28532&keywords=&tid=0&lid=0,21229-高级游戏市场产品分析（上海）,1,2019-01-30,产品/项目类
深圳,position_detail.php?id=29305&keywords=&tid=0&lid=0,TEG07-高级web前端开发工程师（深圳）,1,2019-01-30,技术类
深圳,position_detail.php?id=29315&keywords=&tid=0&lid=0,AQ-安全智库经理（深圳）,1,2019-01-30,职能类
北京,position_detail.php?id=29617&keywords=&tid=0&lid=0,15612-游戏客户端开发(北京）,2,2019-01-30,技术类
上海,position_detail.php?id=28418&keywords=&tid=0&lid=0,15573-资深手游运营经理（上海）,1,2019-01-30,产品/项目类
深圳,position_detail.php?id=28193&keywords=&tid=0&lid=0,30620-腾讯广告后台开发工程师（微信广告 深圳）,1,2019-01-30,技术类
上海,position_detail.php?id=28455&keywords=&tid=0&lid=0,21229-高级游戏业务商业分析经理（上海）,1,2019-01-30,产品/项目类
深圳,position_detail.php?id=28531&keywords=&tid=0&lid=0,21229-高级游戏市场产品分析（深圳）,1,2019-01-30,产品/项目类
深圳,position_detail.php?id=28348&keywords=&tid=0&lid=0,TEG13-自然语言处理高级工程师（深圳）,1,2019-01-30,技术类
北京,position_detail.php?id=28349&keywords=&tid=0&lid=0,TEG13-图像OCR算法工程师(北京),1,2019-01-30,技术类
深圳,position_detail.php?id=31427&keywords=&tid=0&lid=0,30621-腾讯社交广告后台开发工程师（新闻视频广告  深圳）,1,2019-01-30,技术类
深圳,position_detail.php?id=31482&keywords=&tid=0&lid=0,CSIG07-手游助手引擎开发,2,2019-01-30,技术类
上海,position_detail.php?id=30491&keywords=&tid=0&lid=0,21229-本地化游戏策划（上海）,1,2019-01-30,产品/项目类
